recipe_id,recipe_name,cooking_method,cuisine,image,prep_time,serves
34,Veggie Ham and Cheese Egg Bake,"['Preheat the oven to 375F. Spray a 9 x 13 baking dish with oil.', 'Place 1 cup of cheese into the baking dish.', 'Heat the oil in a large nonstick skillet over medium heat; add scallions, mushrooms and red pepper and saute until vegetables are tender, about 5 to 6 minutes. Add the tomatoes and cook 2 - 3 minutes. Add the ham and broccoli and remove from heat. Spread evenly over the cheese mixture.', 'In a large bowl combine the eggs, egg whites, milk, salt and pepper and whisk well. Slowly pour over the vegetables in the baking dish and top with remaining cheese.', 'Bake until a knife inserted near the center comes out clean, 32 to 35 minutes. Let stand 8 to 10 minutes before cutting into 12 pieces.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2014/05/Veggie-Ham-Egg-Cheese-Casserole.jpg,10 minutes,12
35,Skillet Taco Cauliflower Rice,"['Over high heat, brown the turkey in a large skillet breaking it into smaller pieces as it cooks, about 5 minutes.', 'When no longer pink add 1 teaspoon salt and the dry seasoning and mix well.', 'Add the onion, pepper, water and tomato sauce and cover.', 'Simmer on low for about 15 minutes.', 'Remove the cover and add the cauliflower, add 1/4 teaspoon salt and cook until tender, about 8 minutes.', 'Transfer to a plate and serve with avocado, lettuce, salsa and lime.']",['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2018/05/cauliflower-rice-taco-skillet-1-4.jpg,5 minutes,4 servings
36,Spinach Ricotta Quiche,"['Preheat oven to 350 degrees Farenheit.', 'Roll the dough out on a well-floured work surface until its approximately 11 to 12-inches in diameter.', 'Transfer it to a 9-inch metal or glass pie dish. Using your fingers, press it firmly into the bottom and sides of the pie plate. Trim off any excess, leaving about 1/2-inch overhanging. Then fold/crimp the overhanging dough.', 'Prick the bottom of the pie crust with the tines of a fork. Transfer the pie crust to your pre-heated oven and bake for 10 to 15 minutes, until par-baked.', 'Meanwhile in a large mixing bowl combine eggs with spinach, milk, 2 tablespoons parmesan cheese, basil and salt; mix well.', 'Pour mixture into the par-baked pie crust.', 'In a small bowl combine ricotta with mozzarella and remaining parmesan.', 'Dollop the ricotta all around and top and place tomatoes around the cheese.', 'Place foil on the edges of the crust to prevent them from burning.', 'Place quiche on cookie sheet and bake on the middle oven rack for 50 to 55 minutes, or until top is browned and a knife inserted in center comes out clean.', 'Let cool before serving.']",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2018/05/spinach-quiche-1-8.jpg,25 minutes,8 servings
37,Honey Lemon Bars,"['Preheat the oven to 350F.', 'Prepare an 8-inch square glass or ceramic baking dish pan by lightly spraying the inside with baking spray.', 'Make a sling: Cut 2 sheets of parchment paper 15 x 15 inches each. Fold them in half so they are 7 1/2 x 15 inches, which will make them sturdier.', ""Line the pan with the 2 long sheets of parchment paper placed perpendicular to each other in the pan. This is so you can get the bars out after they are cooked, so don't skip this step. They should be long enough to hang over the sides to use as handles to lift out the baked lemon bars before cutting."", 'Spray the inside of the parchment with baking spray.', 'For the crust: In a food processor combine the flours, brown sugar, cornstarch, lemon zest, baking powder and salt and process until well combined.', ""Add the butter and yogurt to the flour mixture at once and pulse at least a dozen times before turning out into the prepared pan and pressing into an even layer and up the sides of the dish about 1/4-inch so the filling doesn't spill out."", 'Bake until evenly browned about 30 minutes. Shut the oven off and cool the crust on a metal rack for at least 20 minutes.', 'Once cooled, heat the oven to 325F.', 'Prepare the filling in a medium bowl by whisking together the eggs, honey and lemon zest. Add the flour 1 tablespoon at a time, and the salt and mix well. (this is best to prepare just before baking)', 'Stir in the lemon juice and pour over the cooled crust.', 'Bake until filling is set, about 22 to 25 minutes.', 'Cool completely before lifting the bars out of the pan with the parchment. For best results, refrigerate overnight for a firmer topping.', 'Cut into 12 squares using a clean hot knife, clean in between slices.', 'Dust with confectioners sugar just before serving.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2012/06/Skinny-Honey-Lemon-Bars-12.jpg,25 minutes,12 bars
38,Heather’s Buddha Bowl,"['Preheat oven to 400 degrees F.', 'On a large sheet pan, toss broccoli, squash and onions with olive oil, salt and pepper, to taste.', 'Spread veggies out in an even layer and roast for 20-25 minutes, or until crisp tender.', 'Meanwhile, heat a medium skillet over medium-low heat and lightly spray with oil.', 'Add eggs, one at a time, leaving space between them. Season each with a pinch of salt and pepper, cover and cook until whites are just set and yolk is still runny.', 'Divide rice and roasted veggies evenly among 4 bowls.', 'Top each with 1 ounce avocado and 1 egg and 1 tablespoon pecans.', 'Serve immediately.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2019/03/Heather_s-Buddha-Bowl-7-1.jpg,,4 servings
39,Swiss Chard Eggs Benedict,"['Dice the stems of the chard, and slice the leaves.', 'Heat a large skillet on medium-low heat; heat the butter and oil until melted.', 'Add the onions with a pinch of salt and pepper. Cook, stirring occasionally until the onions become translucent, about 5 minutes.', 'Bring the heat up to medium-high, and add the stems with 1/4 cup water, cover and cook until soft, about 8 to 10 minutes.', 'Add the chard leaves with 1/2 teaspoon salt; cook until wilted, about 2-3 minutes. Set aside on a dish and keep warm.', 'To the skillet on medium-high heat, add the ham and cook until lightly browned on each side, about 1 minute. Set aside.', 'Crack eggs into individual small cups or ramekins.', 'Bring a pot of water to a boil. Add vinegar and salt. Reduce to simmer.', 'Use a spoon to stir the water so it is spinning around in a circle. This will keep the egg whites from spreading out away from the yolk.', 'Carefully drop eggs one at a time into the center of the pot.', 'Simmer for 2 minutes then turn off the heat. Cover and let sit for 2 more minutes.', 'Gently remove eggs with a slotted spoon and place on plate lined with paper towels.', 'Divide the muffin half among 4 plates.', 'Top each muffin half with a piece of ham, 1/4 of the chard and top with 1 egg.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2019/03/Swiss-Chard-Eggs-Benedict-8.jpg,10 minutes,4 servings
40,Freezer Breakfast Burritos,"['Char both sides of the tortillas on a hot griddle or over the open flame. Keep warmed in the oven if eating right away. This will help the tortillas become more pliable and also improves the taste, in my opinion.', 'Heat a large non-stick skillet over medium heat. Add the bacon and cook until cooked through, about 4 to 5 minutes. Transfer with a slotted spoon to drain on a paper towel lined plate.', 'In a large bowl whisk the eggs with salt. Mix in scallions and bell pepper.', 'Discard the bacon grease leaving 1 teaspoon then add the eggs, let them set on the bottom then stir a few times to cook through, set aside.', 'On a clean work surface, divide a generous 1/2 cup of the egg mixture onto the bottom third of the tortilla. Top each a slice of bacon and 2 tablespoons cheese. Roll from the bottom, folding the left and right corners in toward the center and continue and roll into a tight cylinder. Set aside, seam-side down, and repeat with remaining tortillas and filling.', 'If eating right away, heat a skillet over medium heat. When hot, spray the skillet with oil and add the burritos, seam side down. Cook, covered, until the bottom of the burritos are golden brown, about 2 minutes on each side. Serve with hot sauce or salsa, if desired.', 'Place the foil on a work surface vertically, place the rolled burrito in the center bottom third, roll partially, folding the sides of the foil over the burrito, then roll it up.', 'Transfer to a freezer bag to prevent freezer burn (you can reuse the bags).', 'Use a sharpie to label it with the name and date. (also helpful to write down cook time and temp).', 'To reheat, thawed overnight in the refrigerator: (Best results)', 'Transfer burrito to the refrigerator the night before. Bake in foil, in a preheated oven 425F 20 minutes, turning halfway. Unwrap foil and bake uncovered 5 minutes. Optional, you can also broil 2 to 3 minutes at the end to toast.', 'To reheat direct from freezer to oven: (Best results)', 'Bake in a preheated oven 425F 45 minutes turning halfway. Unwrap foil and bake uncovered 5 minutes. Optional, you can also broil 2 to 3 minutes at the end to toast. Let stand 2 minutes before eating.', 'To reheat direct from freezer to microwave (Least favorite results): Remove the burrito from the foil and place on a microwave safe dish, cover with a paper towel microwave 1 minute. Turn then cook an additional 1 to 1 1/2 minutes. Let stand 2 minutes before eating. (optional, brown on a skillet 2 minutes on each side to toast, or broil 2 to 3 minutes.', 'To reheat in air fryer, thawed overnight in the refrigerator: (crisp results)', 'Transfer burrito to the refrigerator the night before. Unwrap and discard foil, spritz with a little oil and air fry in a preheated air fryer 400F 8 to 9 minutes, turning halfway until heated through in the center.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2019/03/breakfast-burritos-1-11.jpg,20 minutes,6 servings
41,How To Make Perfect Hard Boiled Eggs Every Time,"['Place the eggs in a medium pan, and cover with about an inch of cold water.', 'Turn heat on to medium and bring the water to a boil. When the water boils, shut the flame off and cover for 20 minutes, the steam will cook them. Run under cold water to let the eggs cool, then peel.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/04/Perfect-Instant-Pot-Eggs-1-2-1.jpg,5 minutes,4 Servings
42,"Shrimp, Peas and Rice","['In a large heavy skillet melt the butter over medium heat. Add the rice and saute about 2-3 minutes.', 'Add the chicken broth and peas and bring to a boil. When just about all the liquid is absorbed just skimming the top of the rice, cover and reduce heat to low.', 'Cook, covered on low heat 20 minutes, until rice is cooked through. Shut off and let stand covered 5 minutes.', 'Meanwhile, in second large skillet, heat 2 teaspoons of the olive oil over medium heat until hot.', 'Season shrimp with salt and pepper and add to hot skillet. Cook about 2-3 minutes, until the shrimp is opaque and cooked through. Remove shrimp from pan and set aside.', 'Add the 2 remaining teaspoons of olive oil to the skillet on high heat and add the cooked rice, shrimp, grated cheese and parsley and saute another minute or two to slightly crisp, mixing well.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2009/05/Shrimp-Peas-_-Rice-9.jpg,5 minutes,4 servings
43,Apricot-Rum Glazed Spiral Ham,"['Preheat the oven to 325F.', 'Place the ham on a rack in a roasting pan with 1 cup water and bake on the lower rack for 1 hour.', 'While ham bakes make the glaze by combining the preserves and rum in a small saucepan, cook medium heat and whisk until it gets bubbly, about 5 to 8 minutes.', 'After an hour, remove the ham from the oven and brush with the glaze. Return the ham to the oven and cook about another 50 to 60 minutes.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/04/Apricot-Rum-Glazed-Spiral-Ham-2.jpg,5 minutes,"Serving: 3ounces, Calories: 145kcal, Carbohydrates: 10.5g, Protein: 15g, Fat: 7g, Saturated Fat: 1.5g, Polyunsaturated Fat: 0g, Monounsaturated Fat: 0g, Trans Fat: 0g, Cholesterol: 55mg, Sodium: 851mg, Potassium: 0mg, Fiber: 0g, Sugar: 9g, Vitamin A: 0%, Vitamin C: 0%, Calcium: 0%, Iron: 0%"
